Delivery Date,Hour Ending,Repeated Hour Flag,REGDN,REGUP,RRS,NSPIN
2/11/14,18:00,N,8.11,40.23,40.23,10.01
2/11/14,19:00,N,14.11,119.78,119.78,10.01
2/11/14,20:00,N,8.11,103.49,103.52,7.51
2/11/14,21:00,N,3.03,59.90,66.93,7.51
2/11/14,22:00,N,8.11,38.01,40.04,3.00
2/11/14,23:00,N,6.00,45.01,45.01,3.00
2/11/14,24:00:00,N,6.00,13.24,13.25,3.00
2/12/14,1:00,N,8.61,10.30,11.41,10.00
2/12/14,2:00,N,8.31,7.13,9.13,7.13
2/12/14,3:00,N,8.47,5.57,9.19,5.51
2/12/14,4:00,N,7.28,6.54,9.51,6.24
2/12/14,5:00,N,10.00,26.15,27.00,25.00
2/12/14,6:00,N,12.65,77.62,77.62,25.00
2/12/14,7:00,N,14.03,482.03,297.78,75.01
2/12/14,8:00,N,5.01,151.89,162.24,75.01
2/12/14,9:00,N,4.00,57.62,80.77,5.51
2/12/14,10:00,N,6.39,42.79,52.79,5.51
2/12/14,11:00,N,5.06,37.56,37.56,35.01
2/12/14,12:00,N,6.38,15.30,15.80,11.10
2/12/14,13:00,N,8.11,9.53,9.53,5.51
2/12/14,14:00,N,9.68,6.00,9.01,2.42
2/12/14,15:00,N,9.87,4.01,9.01,2.42
2/12/14,16:00,N,11.03,4.00,9.00,2.55
2/12/14,17:00,N,9.63,1.00,7.11,2.70
2/12/14,18:00,N,8.11,10.00,10.00,1.00
2/12/14,19:00,N,8.11,34.91,35.17,2.22
2/12/14,20:00,N,7.69,37.91,46.54,2.22
2/12/14,21:00,N,5.01,21.57,33.07,1.00
2/12/14,22:00,N,8.11,28.71,29.21,24.21
2/12/14,23:00,N,9.39,15.27,17.54,11.37
2/12/14,24:00:00,N,9.74,6.01,9.27,2.42
2/13/14,1:00,N,10.16,5.51,6.01,1.00
2/13/14,2:00,N,8.11,2.11,5.51,1.00
2/13/14,3:00,N,10.00,1.00,5.51,1.00
2/13/14,4:00,N,7.51,2.11,5.51,1.00
2/13/14,5:00,N,10.77,5.51,6.01,1.00
2/13/14,6:00,N,12.00,24.72,23.72,1.00
2/13/14,7:00,N,8.11,137.05,117.65,21.83
2/13/14,8:00,N,2.11,53.95,53.95,52.02
2/13/14,9:00,N,2.50,25.81,33.12,31.71
2/13/14,10:00,N,5.00,14.63,16.55,1.00
2/13/14,11:00,N,4.00,13.13,13.46,1.00
2/13/14,12:00,N,7.43,5.23,7.11,1.00
2/13/14,13:00,N,8.88,3.42,6.20,1.00
2/13/14,14:00,N,14.11,5.27,7.11,1.00
2/13/14,15:00,N,11.61,2.75,7.75,1.00
2/13/14,16:00,N,15.89,3.58,9.00,1.00
2/13/14,17:00,N,14.11,3.93,9.00,1.00
2/13/14,18:00,N,55.00,14.00,14.00,1.00
2/13/14,19:00,N,32.01,22.87,26.91,21.52
2/13/14,20:00,N,20.70,25.72,26.79,1.61
2/13/14,21:00,N,12.29,19.35,20.12,1.61
2/13/14,22:00,N,18.35,10.38,15.73,1.50
2/13/14,23:00,N,30.00,6.01,9.00,1.00
2/13/14,24:00:00,N,45.00,5.51,6.03,1.00
2/14/14,1:00,N,67.37,12.13,12.13,1.00
2/14/14,2:00,N,20.40,4.01,8.10,1.00
2/14/14,3:00,N,26.04,4.01,8.10,1.00
2/14/14,4:00,N,14.11,5.73,7.64,1.00
2/14/14,5:00,N,85.00,9.17,9.33,1.00
2/14/14,6:00,N,18.39,15.20,15.20,1.00
2/14/14,7:00,N,25.53,74.80,44.71,1.00
2/14/14,8:00,N,15.50,32.76,32.76,1.00
2/14/14,9:00,N,3.49,12.67,13.39,1.00
2/14/14,10:00,N,8.11,6.01,10.01,1.00
2/14/14,11:00,N,10.76,7.20,10.00,1.00
2/14/14,12:00,N,13.14,5.99,7.46,1.00
2/14/14,13:00,N,13.24,5.80,7.74,1.00
2/14/14,14:00,N,14.05,6.70,7.69,1.00
2/14/14,15:00,N,13.10,3.40,7.49,1.00
2/14/14,16:00,N,13.07,5.95,8.00,1.00
2/14/14,17:00,N,11.89,5.95,8.80,1.00
2/14/14,18:00,N,8.11,16.04,16.04,1.00
2/14/14,19:00,N,16.18,25.20,25.20,1.00
2/14/14,20:00,N,16.10,9.87,22.35,1.00
2/14/14,21:00,N,6.20,4.01,16.20,1.00
2/14/14,22:00,N,14.11,11.20,12.56,1.00
2/14/14,23:00,N,45.00,9.53,13.47,1.00
2/14/14,24:00:00,N,45.00,9.44,12.56,1.00
2/15/14,1:00,N,13.32,13.17,12.17,1.00
2/15/14,2:00,N,10.51,9.07,8.75,1.00
2/15/14,3:00,N,14.11,5.35,8.49,1.00
2/15/14,4:00,N,10.19,7.89,7.89,1.00
2/15/14,5:00,N,16.08,10.83,10.55,1.00
2/15/14,6:00,N,20.81,20.00,19.00,1.00
2/15/14,7:00,N,30.00,74.25,38.60,4.61
2/15/14,8:00,N,8.11,25.68,25.94,4.61
2/15/14,9:00,N,4.00,20.46,33.21,4.61
2/15/14,10:00,N,5.75,19.04,31.58,4.61
2/15/14,11:00,N,5.75,17.92,22.81,2.36
2/15/14,12:00,N,10.88,5.05,15.98,1.50
2/15/14,13:00,N,10.85,4.30,14.19,1.50
2/15/14,14:00,N,14.75,8.00,8.72,1.00
2/15/14,15:00,N,10.00,3.08,8.44,1.00
2/15/14,16:00,N,11.92,3.84,8.00,1.00
2/15/14,17:00,N,9.09,4.30,11.89,1.00
2/15/14,18:00,N,14.11,16.22,16.22,1.00
2/15/14,19:00,N,14.11,32.05,32.05,4.61
2/15/14,20:00,N,9.20,13.16,26.26,1.50
2/15/14,21:00,N,7.90,9.90,19.42,1.50
2/15/14,22:00,N,25.00,10.18,13.71,1.00
2/15/14,23:00,N,45.00,12.12,12.12,1.00
2/15/14,24:00:00,N,120.00,17.99,17.99,1.00
2/16/14,1:00,N,20.95,16.35,15.14,1.00
2/16/14,2:00,N,13.31,8.67,8.28,1.00
2/16/14,3:00,N,14.11,8.53,8.00,1.00
2/16/14,4:00,N,14.11,9.22,8.35,1.00
2/16/14,5:00,N,21.05,16.00,15.72,1.00
2/16/14,6:00,N,19.49,12.97,12.97,1.00
2/16/14,7:00,N,31.00,100.42,44.02,1.40
2/16/14,8:00,N,14.85,16.70,16.70,1.50
2/16/14,9:00,N,7.88,18.24,21.69,1.50
2/16/14,10:00,N,5.65,16.07,24.25,1.00
2/16/14,11:00,N,5.75,19.27,21.17,1.00
2/16/14,12:00,N,8.16,10.80,18.89,1.00
2/16/14,13:00,N,9.58,6.06,16.49,1.00
2/16/14,14:00,N,10.76,8.08,16.11,1.00
2/16/14,15:00,N,9.19,5.10,14.47,1.00
2/16/14,16:00,N,14.11,5.10,10.65,1.00
2/16/14,17:00,N,10.00,6.30,12.57,1.00
2/16/14,18:00,N,8.28,25.26,25.26,1.00
2/16/14,19:00,N,8.11,46.32,46.32,4.82
2/16/14,20:00,N,10.52,16.58,35.03,1.50
2/16/14,21:00,N,7.19,13.50,20.51,1.50
2/16/14,22:00,N,14.11,12.33,17.33,1.00
2/16/14,23:00,N,25.00,9.64,10.00,1.00
2/16/14,24:00:00,N,36.70,20.00,20.00,1.00
2/17/14,1:00,N,35.00,21.21,20.00,1.00
2/17/14,2:00,N,20.78,8.39,8.00,1.00
2/17/14,3:00,N,34.63,8.00,7.47,1.00
2/17/14,4:00,N,21.41,9.20,8.33,1.00
2/17/14,5:00,N,60.00,18.28,18.00,1.00
2/17/14,6:00,N,27.94,11.00,11.00,1.00
2/17/14,7:00,N,50.54,108.18,60.00,10.00
2/17/14,8:00,N,14.11,20.88,20.88,10.00
2/17/14,9:00,N,11.97,15.88,17.37,2.70
2/17/14,10:00,N,14.05,11.37,15.65,1.00
2/17/14,11:00,N,14.21,14.40,14.95,1.00
2/17/14,12:00,N,14.97,9.50,14.51,1.00
2/17/14,13:00,N,16.19,5.51,12.34,1.00
2/17/14,14:00,N,14.80,9.01,13.05,1.00
2/17/14,15:00,N,10.00,7.14,15.35,1.00
2/17/14,16:00,N,9.74,3.00,15.98,1.00
2/17/14,17:00,N,8.11,8.50,17.03,1.00
2/17/14,18:00,N,8.11,28.28,28.28,1.61
2/17/14,19:00,N,7.23,54.93,54.93,20.00
2/17/14,20:00,N,10.00,21.50,38.99,9.33
2/17/14,21:00,N,6.08,26.69,40.01,6.47
2/17/14,22:00,N,14.11,16.62,22.34,1.18
2/17/14,23:00,N,21.78,17.89,17.89,1.00
2/17/14,24:00:00,N,16.24,13.60,13.60,1.00
2/18/14,1:00,N,28.36,22.42,20.00,1.00
2/18/14,2:00,N,18.74,10.05,9.33,1.00
2/18/14,3:00,N,25.00,8.00,7.00,1.00
2/18/14,4:00,N,16.88,9.38,7.48,1.00
2/18/14,5:00,N,35.00,18.90,16.00,1.00
2/18/14,6:00,N,20.30,18.00,15.37,1.00
2/18/14,7:00,N,14.11,108.00,32.86,10.00
2/18/14,8:00,N,5.65,20.38,20.46,1.61
2/18/14,9:00,N,5.63,14.02,16.27,1.00
2/18/14,10:00,N,6.53,12.07,14.00,1.00
2/18/14,11:00,N,5.75,10.60,16.49,1.00
2/18/14,12:00,N,7.91,7.87,13.00,1.00
2/18/14,13:00,N,8.11,5.80,11.63,1.00
2/18/14,14:00,N,10.10,8.42,12.14,1.00
2/18/14,15:00,N,7.41,8.00,12.63,1.00
2/18/14,16:00,N,10.00,5.00,13.05,1.00
2/18/14,17:00,N,7.24,8.41,15.66,1.00
2/18/14,18:00,N,5.75,21.25,21.25,1.61
2/18/14,19:00,N,5.65,45.05,45.05,20.00
2/18/14,20:00,N,5.65,24.75,29.75,20.00
2/18/14,21:00,N,2.66,14.65,21.66,10.00
2/18/14,22:00,N,8.42,15.47,18.49,1.00
2/18/14,23:00,N,14.11,14.40,15.76,1.00
2/18/14,24:00:00,N,18.94,10.80,10.20,1.00
2/19/14,1:00,N,18.40,16.01,16.00,1.00
2/19/14,2:00,N,14.69,8.43,8.00,1.00
2/19/14,3:00,N,18.00,6.38,6.00,1.00
2/19/14,4:00,N,15.09,8.00,7.14,1.00
2/19/14,5:00,N,27.49,20.10,17.68,1.00
2/19/14,6:00,N,18.00,22.64,20.00,1.00
2/19/14,7:00,N,8.11,44.20,29.08,1.00
2/19/14,8:00,N,8.11,20.10,20.10,1.00
2/19/14,9:00,N,3.00,12.16,17.16,1.00
2/19/14,10:00,N,5.75,10.28,18.19,1.00
2/19/14,11:00,N,5.65,15.12,20.13,1.00
2/19/14,12:00,N,5.65,10.41,18.00,1.00
2/19/14,13:00,N,5.65,6.88,14.98,1.00
2/19/14,14:00,N,9.12,6.88,12.73,1.00
2/19/14,15:00,N,8.11,2.00,8.50,1.00
2/19/14,16:00,N,8.11,1.90,8.50,1.00
2/19/14,17:00,N,8.11,1.89,9.00,1.00
2/19/14,18:00,N,8.65,16.55,16.55,1.00
2/19/14,19:00,N,5.75,30.60,30.60,1.00
2/19/14,20:00,N,5.75,14.49,22.39,1.00
2/19/14,21:00,N,6.67,10.46,17.10,1.00
2/19/14,22:00,N,16.16,10.71,13.25,1.00
2/19/14,23:00,N,20.57,8.95,10.20,1.00
2/19/14,24:00:00,N,29.99,7.91,8.10,1.00
2/20/14,1:00,N,29.96,20.10,12.11,1.00
2/20/14,2:00,N,18.21,8.11,7.11,1.00
2/20/14,3:00,N,22.34,8.11,7.11,1.00
2/20/14,4:00,N,18.00,8.11,7.11,1.00
2/20/14,5:00,N,28.00,16.65,13.00,1.00
2/20/14,6:00,N,38.37,32.00,17.04,1.00
2/20/14,7:00,N,16.45,59.23,32.78,1.00
2/20/14,8:00,N,16.81,12.27,16.49,1.00
2/20/14,9:00,N,9.33,8.77,13.77,1.00
2/20/14,10:00,N,14.00,8.66,13.77,1.00
2/20/14,11:00,N,11.67,14.40,15.40,1.00
2/20/14,12:00,N,8.11,4.60,11.90,1.00
2/20/14,13:00,N,8.11,2.11,10.61,1.00
2/20/14,14:00,N,8.81,4.60,11.73,1.00
2/20/14,15:00,N,8.11,2.35,11.90,1.00
2/20/14,16:00,N,7.36,3.33,13.88,1.00
2/20/14,17:00,N,6.82,4.60,13.00,1.00
2/20/14,18:00,N,5.20,23.67,24.48,1.00
2/20/14,19:00,N,5.65,54.66,56.38,1.00
2/20/14,20:00,N,4.26,33.35,50.35,1.00
2/20/14,21:00,N,3.00,20.53,31.02,1.00
2/20/14,22:00,N,5.65,13.16,21.78,1.00
2/20/14,23:00,N,16.11,15.43,15.03,1.00
2/20/14,24:00:00,N,18.63,18.34,18.34,1.00
2/21/14,1:00,N,15.93,13.25,12.54,1.00
2/21/14,2:00,N,12.24,5.00,10.17,1.00
2/21/14,3:00,N,14.11,5.00,8.39,1.00
2/21/14,4:00,N,11.43,6.05,10.79,1.00
2/21/14,5:00,N,14.11,16.18,15.96,1.00
2/21/14,6:00,N,14.11,18.18,18.18,1.00
2/21/14,7:00,N,11.11,76.40,75.00,1.00
2/21/14,8:00,N,8.11,35.20,50.68,1.00
2/21/14,9:00,N,5.65,13.88,32.67,1.00
2/21/14,10:00,N,8.11,7.05,22.78,1.00
2/21/14,11:00,N,8.00,13.68,26.14,1.00
2/21/14,12:00,N,11.01,5.00,18.21,1.00
2/21/14,13:00,N,13.71,4.50,15.24,1.00
2/21/14,14:00,N,11.22,5.00,18.09,1.00
2/21/14,15:00,N,8.11,3.00,17.11,1.00
2/21/14,16:00,N,10.49,3.00,14.70,1.00
2/21/14,17:00,N,8.11,4.00,14.20,1.00
2/21/14,18:00,N,8.93,17.50,21.50,1.00
2/21/14,19:00,N,8.11,42.76,48.77,1.00
2/21/14,20:00,N,6.82,10.91,30.28,1.00
2/21/14,21:00,N,10.28,6.28,26.55,1.00
2/21/14,22:00,N,36.00,6.00,19.65,1.00
2/21/14,23:00,N,45.00,14.74,19.74,1.00
2/21/14,24:00:00,N,20.83,17.33,19.33,1.00
2/22/14,1:00,N,19.07,19.91,30.00,1.00
2/22/14,2:00,N,13.61,12.27,14.30,1.00
2/22/14,3:00,N,14.59,8.99,14.08,1.00
2/22/14,4:00,N,14.11,10.88,12.27,1.00
2/22/14,5:00,N,30.02,29.21,30.00,1.00
2/22/14,6:00,N,18.16,21.00,20.00,1.00
2/22/14,7:00,N,26.12,66.00,65.00,1.00
2/22/14,8:00,N,8.11,23.25,29.41,1.00
2/22/14,9:00,N,4.04,17.95,46.95,1.00
2/22/14,10:00,N,5.89,8.00,34.98,1.00
2/22/14,11:00,N,8.00,16.04,37.81,1.00
2/22/14,12:00,N,5.96,5.00,33.27,1.00
2/22/14,13:00,N,5.97,5.00,26.65,1.00
2/22/14,14:00,N,9.70,5.00,22.91,1.00
2/22/14,15:00,N,8.11,5.00,21.12,1.00
2/22/14,16:00,N,13.26,5.00,20.00,1.00
2/22/14,17:00,N,8.11,5.00,20.00,1.00
2/22/14,18:00,N,11.78,29.45,32.49,1.00
2/22/14,19:00,N,5.75,45.30,54.96,3.61
2/22/14,20:00,N,8.11,8.94,40.94,3.61
2/22/14,21:00,N,8.11,7.00,32.69,3.30
2/22/14,22:00,N,22.65,18.02,25.70,1.00
2/22/14,23:00,N,27.73,21.69,35.00,1.00
2/22/14,24:00:00,N,24.59,14.18,22.87,1.00
2/23/14,1:00,N,39.06,39.84,39.61,1.00
2/23/14,2:00,N,19.30,21.00,20.00,1.00
2/23/14,3:00,N,26.90,20.24,20.00,1.00
2/23/14,4:00,N,18.00,60.00,59.00,1.00
2/23/14,5:00,N,29.31,13.67,13.60,1.00
2/23/14,6:00,N,28.83,27.00,25.00,1.00
2/23/14,7:00,N,25.00,4999.00,16.46,1.00
2/23/14,8:00,N,19.44,8.99,12.20,1.00
2/23/14,9:00,N,8.11,8.00,20.00,1.00
2/23/14,10:00,N,8.11,8.03,25.74,1.00
2/23/14,11:00,N,3.96,12.68,27.87,1.00
2/23/14,12:00,N,3.00,9.68,28.45,1.00
2/23/14,13:00,N,6.69,5.00,20.90,1.00
2/23/14,14:00,N,8.11,5.00,19.80,1.00
2/23/14,15:00,N,8.11,3.00,17.99,1.00
2/23/14,16:00,N,8.11,3.00,18.00,1.00
2/23/14,17:00,N,8.11,3.00,18.00,1.00
2/23/14,18:00,N,8.11,21.45,25.45,1.00
2/23/14,19:00,N,3.87,51.32,59.93,1.00
2/23/14,20:00,N,5.00,17.94,43.55,1.00
2/23/14,21:00,N,4.00,7.00,31.77,1.00
2/23/14,22:00,N,14.11,14.70,23.97,1.00
2/23/14,23:00,N,21.11,21.58,30.00,1.00
2/23/14,24:00:00,N,21.27,13.22,30.00,1.00
2/24/14,1:00,N,24.87,20.48,20.00,1.00
2/24/14,2:00,N,17.16,10.00,17.00,1.00
2/24/14,3:00,N,18.00,8.01,17.00,1.00
2/24/14,4:00,N,16.06,12.24,20.00,1.00
2/24/14,5:00,N,28.00,30.31,30.00,1.00
2/24/14,6:00,N,16.90,28.60,27.60,1.00
2/24/14,7:00,N,15.24,75.00,75.00,1.61
2/24/14,8:00,N,8.11,24.47,32.47,1.61
2/24/14,9:00,N,5.00,16.57,38.13,1.00
2/24/14,10:00,N,8.11,10.70,34.59,1.00
2/24/14,11:00,N,7.06,17.11,32.27,1.00
2/24/14,12:00,N,8.00,7.28,25.04,1.00
2/24/14,13:00,N,5.82,6.00,21.47,1.00
2/24/14,14:00,N,8.11,6.00,20.67,1.00
2/24/14,15:00,N,8.11,5.00,17.43,1.00
2/24/14,16:00,N,8.11,5.84,16.26,1.00
2/24/14,17:00,N,8.11,6.00,13.53,1.00
2/24/14,18:00,N,8.54,19.68,25.67,1.00
2/24/14,19:00,N,8.07,41.50,51.50,1.00
2/24/14,20:00,N,5.00,12.63,38.35,1.00
2/24/14,21:00,N,5.00,8.00,31.95,1.00
2/24/14,22:00,N,18.00,20.02,27.97,1.00
2/24/14,23:00,N,28.80,23.61,45.00,1.00
2/24/14,24:00:00,N,25.00,12.44,30.00,1.00
2/25/14,1:00,N,21.12,15.25,20.00,1.00
2/25/14,2:00,N,15.13,11.98,20.00,1.00
2/25/14,3:00,N,18.00,8.00,20.00,1.00
2/25/14,4:00,N,14.11,14.26,20.00,1.00
2/25/14,5:00,N,18.23,15.78,20.00,1.00
2/25/14,6:00,N,15.86,17.00,17.23,1.00
2/25/14,7:00,N,14.11,65.00,65.00,25.10
2/25/14,8:00,N,8.11,22.04,30.05,10.00
2/25/14,9:00,N,3.71,10.60,28.24,10.00
2/25/14,10:00,N,8.11,6.00,35.00,1.73
2/25/14,11:00,N,6.54,20.00,34.00,3.17
2/25/14,12:00,N,5.75,6.00,30.51,1.61
2/25/14,13:00,N,8.00,6.00,24.00,1.50
2/25/14,14:00,N,12.69,6.00,18.42,1.50
2/25/14,15:00,N,8.11,1.00,19.17,1.00
2/25/14,16:00,N,13.47,1.00,15.26,1.00
2/25/14,17:00,N,8.00,2.00,14.00,1.00
2/25/14,18:00,N,10.74,17.51,23.51,1.50
2/25/14,19:00,N,8.11,52.16,59.59,46.46
2/25/14,20:00,N,5.65,19.01,45.46,20.00
2/25/14,21:00,N,4.00,8.00,31.33,1.00
2/25/14,22:00,N,12.26,7.60,22.95,1.00
2/25/14,23:00,N,16.95,8.10,19.36,1.00
2/25/14,24:00:00,N,20.26,10.37,16.57,1.00
2/26/14,1:00,N,30.00,16.10,30.00,165.00
2/26/14,2:00,N,14.11,5.57,4.98,1.00
2/26/14,3:00,N,16.79,4.31,4.86,1.00
2/26/14,4:00,N,11.70,6.23,5.23,1.00
2/26/14,5:00,N,15.08,10.01,9.77,1.00
2/26/14,6:00,N,100.00,23.54,23.16,1.00
2/26/14,7:00,N,16.29,60.92,39.56,2.42
2/26/14,8:00,N,4.00,16.99,21.99,2.00
2/26/14,9:00,N,2.11,11.10,17.10,1.61
2/26/14,10:00,N,4.00,8.25,16.90,2.00
2/26/14,11:00,N,5.96,20.27,22.73,2.00
2/26/14,12:00,N,4.87,10.24,18.44,2.00
2/26/14,13:00,N,4.86,6.20,14.63,2.00
2/26/14,14:00,N,5.09,4.99,12.89,2.00
2/26/14,15:00,N,4.08,3.93,11.18,1.50
2/26/14,16:00,N,4.00,3.50,9.54,1.50
2/26/14,17:00,N,2.38,4.00,11.73,1.00
2/26/14,18:00,N,4.00,32.65,33.45,14.90
2/26/14,19:00,N,2.11,74.53,78.01,45.10
2/26/14,20:00,N,2.11,52.20,61.67,43.60
2/26/14,21:00,N,2.79,22.47,30.19,14.18
2/26/14,22:00,N,3.69,12.92,23.58,5.15
2/26/14,23:00,N,6.00,15.65,15.65,12.65
2/26/14,24:00:00,N,6.00,5.10,5.38,1.00
2/27/14,1:00,N,14.11,3.48,3.94,1.00
2/27/14,2:00,N,6.00,2.11,3.79,1.00
2/27/14,3:00,N,6.00,1.00,4.00,1.00
2/27/14,4:00,N,6.00,2.11,3.79,1.00
2/27/14,5:00,N,12.03,4.00,4.11,1.00
2/27/14,6:00,N,11.97,19.67,19.67,1.94
2/27/14,7:00,N,5.80,142.13,132.26,45.10
2/27/14,8:00,N,2.37,62.64,62.64,43.64
2/27/14,9:00,N,2.18,27.75,28.23,12.22
2/27/14,10:00,N,3.68,17.19,21.02,8.64
2/27/14,11:00,N,4.68,7.53,7.53,3.93
2/27/14,12:00,N,6.38,5.00,6.00,2.00
2/27/14,13:00,N,8.06,4.55,6.00,1.50
2/27/14,14:00,N,14.11,2.36,6.00,1.61
2/27/14,15:00,N,9.83,1.00,4.64,1.61
2/27/14,16:00,N,10.38,1.00,4.86,1.00
2/27/14,17:00,N,9.70,1.00,4.72,1.00
2/27/14,18:00,N,14.11,6.50,6.50,1.50
2/27/14,19:00,N,15.54,23.02,24.17,5.42
2/27/14,20:00,N,25.00,8.68,18.86,5.22
2/27/14,21:00,N,3.26,4.61,10.68,2.00
2/27/14,22:00,N,38.44,4.28,6.21,1.00
2/27/14,23:00,N,17.75,3.00,4.00,1.00
2/27/14,24:00:00,N,100.00,9.36,9.29,1.00
2/28/14,1:00,N,32.45,14.22,10.52,1.00
2/28/14,2:00,N,16.45,8.11,7.11,1.00
2/28/14,3:00,N,26.47,5.00,4.60,1.00
2/28/14,4:00,N,16.00,8.50,7.50,1.00
2/28/14,5:00,N,35.65,15.00,10.20,1.00
2/28/14,6:00,N,16.84,10.00,6.00,1.00
2/28/14,7:00,N,16.00,52.36,50.18,1.00
2/28/14,8:00,N,8.11,16.38,17.88,1.00
2/28/14,9:00,N,5.66,5.92,7.13,1.00
2/28/14,10:00,N,8.75,3.27,6.49,1.00
2/28/14,11:00,N,11.59,3.78,4.00,1.00
2/28/14,12:00,N,13.36,2.11,3.77,1.00
2/28/14,13:00,N,12.61,1.00,3.77,1.00
2/28/14,14:00,N,12.51,2.11,3.77,1.00
2/28/14,15:00,N,10.50,1.00,3.00,1.00
2/28/14,16:00,N,11.42,1.00,3.77,1.00
2/28/14,17:00,N,10.42,1.00,3.77,1.00
2/28/14,18:00,N,16.00,14.57,16.29,1.00
2/28/14,19:00,N,16.00,28.45,38.45,1.50
2/28/14,20:00,N,16.00,9.15,21.26,1.50
2/28/14,21:00,N,14.11,4.45,12.90,1.50
2/28/14,22:00,N,38.00,6.00,10.79,1.50
2/28/14,23:00,N,30.00,11.70,15.92,1.00
2/28/14,24:00:00,N,16.00,4.00,11.46,1.00
3/1/14,1:00,N,100.00,5.00,3.09,1.00
3/1/14,2:00,N,20.00,1.00,3.00,1.00
3/1/14,3:00,N,21.26,1.00,3.00,1.00
3/1/14,4:00,N,21.54,1.00,3.00,1.00
3/1/14,5:00,N,31.00,2.59,3.00,1.00
3/1/14,6:00,N,265.00,4.00,3.00,1.00
3/1/14,7:00,N,100.00,5.06,4.00,1.00
3/1/14,8:00,N,25.78,4.00,4.14,1.00
3/1/14,9:00,N,10.32,8.91,8.91,1.61
3/1/14,10:00,N,14.60,8.55,13.50,1.61
3/1/14,11:00,N,17.25,15.86,15.86,1.61
3/1/14,12:00,N,100.00,8.00,8.43,1.11
3/1/14,13:00,N,20.00,3.65,4.17,1.00
3/1/14,14:00,N,11.83,3.00,4.14,1.00
3/1/14,15:00,N,75.99,4.00,4.14,1.00
3/1/14,16:00,N,13.02,1.00,3.01,1.00
3/1/14,17:00,N,12.41,1.00,3.00,1.00
3/1/14,18:00,N,20.00,5.04,5.00,1.00
3/1/14,19:00,N,24.59,16.20,16.62,1.00
3/1/14,20:00,N,21.73,13.16,13.68,1.00
3/1/14,21:00,N,8.11,3.88,5.00,1.00
3/1/14,22:00,N,24.14,3.00,4.14,1.00
3/1/14,23:00,N,100.00,5.06,4.39,1.00
3/1/14,24:00:00,N,36.08,4.00,3.61,1.00
3/2/14,1:00,N,33.75,5.00,3.00,1.00
3/2/14,2:00,N,34.65,4.41,3.97,1.00
3/2/14,3:00,N,27.39,5.00,4.00,1.00
3/2/14,4:00,N,25.20,3.00,3.77,1.00
3/2/14,5:00,N,100.00,3.89,3.91,1.00
3/2/14,6:00,N,100.00,3.00,3.00,1.00
3/2/14,7:00,N,36.93,4.00,3.00,1.00
3/2/14,8:00,N,17.05,2.60,3.77,1.00
3/2/14,9:00,N,11.58,2.40,3.77,1.00
3/2/14,10:00,N,9.36,2.59,3.77,1.00
3/2/14,11:00,N,8.11,4.00,3.77,1.00
3/2/14,12:00,N,8.11,4.00,4.52,1.00
3/2/14,13:00,N,7.94,4.00,5.00,1.00
3/2/14,14:00,N,5.65,5.00,6.75,1.00
3/2/14,15:00,N,11.28,3.47,5.00,1.00
3/2/14,16:00,N,8.23,1.00,4.82,1.00
3/2/14,17:00,N,7.86,1.00,4.36,1.00
3/2/14,18:00,N,8.11,3.50,6.74,1.00
3/2/14,19:00,N,8.11,33.62,39.06,1.00
3/2/14,20:00,N,8.11,33.68,37.05,1.00
3/2/14,21:00,N,5.65,10.79,18.35,1.00
3/2/14,22:00,N,14.11,4.00,12.11,1.00
3/2/14,23:00,N,100.00,5.40,5.00,1.00
3/2/14,24:00:00,N,21.80,4.61,4.61,1.00
3/3/14,1:00,N,14.11,10.19,7.04,1.00
3/3/14,2:00,N,8.11,4.00,4.00,1.00
3/3/14,3:00,N,6.42,6.00,4.00,1.00
3/3/14,4:00,N,6.00,8.66,8.66,1.00
3/3/14,5:00,N,14.11,25.21,25.21,4.00
3/3/14,6:00,N,100.00,169.86,168.86,25.84
3/3/14,7:00,N,310.08,805.01,723.25,100.01
3/3/14,8:00,N,16.38,764.03,766.23,53.43
3/3/14,9:00,N,8.11,470.13,470.71,25.13
3/3/14,10:00,N,8.11,212.68,216.68,50.32
3/3/14,11:00,N,8.11,158.40,158.45,50.39
3/3/14,12:00,N,8.11,88.22,92.02,50.61
3/3/14,13:00,N,6.24,53.10,59.39,50.00
3/3/14,14:00,N,4.59,28.03,30.01,25.83
3/3/14,15:00,N,9.80,23.26,23.62,20.08
3/3/14,16:00,N,6.71,16.70,21.72,14.50
3/3/14,17:00,N,2.78,16.39,23.07,15.09
3/3/14,18:00,N,6.07,118.57,118.57,111.08
3/3/14,19:00,N,8.46,339.56,339.56,120.01
3/3/14,20:00,N,8.11,472.00,472.00,165.00
3/3/14,21:00,N,4.00,213.71,218.62,165.00
3/3/14,22:00,N,8.11,133.48,134.95,118.20
3/3/14,23:00,N,13.38,31.15,30.65,13.23
3/3/14,24:00:00,N,14.11,20.58,20.58,6.24
3/4/14,1:00,N,15.22,5.55,5.50,1.00
3/4/14,2:00,N,6.00,3.00,4.00,1.00
3/4/14,3:00,N,6.00,3.27,4.00,1.00
3/4/14,4:00,N,6.00,4.00,5.50,1.00
3/4/14,5:00,N,14.11,11.64,13.54,3.00
3/4/14,6:00,N,30.75,177.72,179.62,5.00
3/4/14,7:00,N,45.38,1287.73,1285.73,25.00
3/4/14,8:00,N,8.31,1193.21,1195.11,25.00
3/4/14,9:00,N,8.11,933.48,935.38,5.00
